time,open,high,low,close,Volume,volumeMA
1609725180,33226.27,33279.48,33224.32,33261.15,94.41,138.91
1609725240,33262.20,33266.43,33229.99,33250.24,121.50,140.81
1609725300,33253.24,33264.17,33234.08,33249.42,130.57,143.31
1609725360,33247.87,33252.06,33207.67,33213.04,96.23,143.51
1609725420,33209.03,33217.38,33198.33,33202.91,133.97,145.38
1609725480,33201.28,33202.44,33163.85,33175.31,138.77,143.97
1609725540,33178.10,33218.15,33169.34,33217.40,128.84,140.68
1609725600,33213.42,33213.69,33156.88,33157.61,112.84,136.21
1609725660,33155.95,33162.87,33102.55,33131.12,144.49,134.08
1609725720,33129.39,33151.78,33110.82,33148.72,90.25,131.25
1609725780,33153.31,33255.18,33151.32,33250.72,122.24,130.18
1609725840,33253.33,33329.85,33251.74,33319.47,147.90,130.27
1609725900,33317.61,33345.00,33301.44,33321.89,238.54,134.40
1609725960,33320.23,33335.46,33310.92,33322.01,164.96,134.29
1609726020,33322.06,33329.81,33258.28,33281.54,167.05,138.84
1609726080,33272.09,33280.29,33242.33,33247.29,185.35,142.12
1609726140,33250.91,33308.88,33247.65,33308.79,289.31,143.04
1609726200,33309.32,33314.56,33248.07,33248.71,129.41,142.48
1609726260,33243.30,33245.10,33193.76,33200.17,180.89,144.59
1609726320,33196.31,33201.85,33180.15,33180.98,147.57,148.25
1609726380,33184.59,33185.32,33132.32,33162.31,99.73,148.52
1609726440,33167.90,33245.76,33161.83,33228.03,108.25,147.86
1609726500,33235.66,33255.95,33229.40,33240.28,124.51,147.55
1609726560,33235.76,33240.89,33166.90,33180.36,127.56,149.12
1609726620,33186.50,33211.50,33179.24,33179.78,1103.38,197.59
1609726680,33178.39,33182.91,33157.04,33163.41,598.62,220.58
1609726740,33168.73,33183.26,33089.72,33100.41,303.74,229.33
1609726800,33096.78,33147.17,33090.65,33129.18,461.25,246.75
1609726860,33126.01,33153.16,33106.41,33152.08,230.76,251.06
1609726920,33159.61,33161.87,33120.60,33129.32,510.19,272.06
1609726980,33130.48,33134.04,33122.72,33128.01,747.33,303.31
1609727040,33128.01,33139.59,33124.42,33134.97,1970.19,394.43
1609727100,33133.42,33137.35,33110.19,33123.32,859.39,425.47
1609727160,33116.65,33119.23,33086.30,33088.17,940.71,464.26
1609727220,33087.28,33095.77,33050.74,33062.15,496.71,480.74
1609727280,33068.38,33156.02,33055.38,33120.32,493.55,496.15
1609727340,33116.47,33120.06,33095.10,33104.43,416.92,502.53
1609727400,33107.26,33133.32,33103.95,33124.53,276.50,509.89
1609727460,33124.40,33125.16,33095.00,33106.84,308.24,516.25
1609727520,33107.24,33107.42,33089.82,33091.84,283.12,523.03
1609727580,33094.65,33094.74,33009.52,33011.60,146.16,525.35
1609727640,33011.42,33050.67,33003.22,33033.39,108.33,525.36
1609727700,33038.85,33050.53,33000.29,33042.89,83.49,523.31
1609727760,33050.73,33065.64,33047.25,33059.46,108.68,522.36
1609727820,33062.76,33090.12,33059.38,33077.70,227.33,478.56
1609727880,33077.45,33125.70,33075.72,33120.36,144.43,455.85
1609727940,33124.14,33156.65,33118.32,33131.78,201.33,450.73
1609728000,33132.63,33132.83,33077.86,33107.60,264.28,440.88
1609728060,33106.60,33108.86,33050.98,33077.66,137.53,436.22
1609728120,33092.32,33147.76,33090.65,33139.88,180.85,419.75
1609728180,33140.68,33145.24,33106.09,33138.94,208.11,392.79
1609728240,33142.36,33180.81,33140.28,33178.84,118.65,300.22
1609728300,33175.59,33225.36,33174.56,33209.89,209.45,267.72
1609728360,33211.47,33227.59,33194.28,33225.25,311.82,236.27
1609728420,33223.37,33270.21,33221.51,33260.40,337.83,228.33
1609728480,33259.98,33303.69,33253.09,33291.24,186.89,213.00
1609728540,33290.18,33342.36,33287.80,33330.16,121.86,198.24
1609728600,33333.15,33481.13,33333.13,33427.28,140.57,191.45
1609728660,33422.99,33442.55,33381.53,33408.68,112.80,181.68
1609728720,33406.69,33450.75,33392.34,33431.36,150.86,175.06
1609728780,33426.12,33508.19,33425.87,33505.87,168.92,176.20
1609728840,33502.29,33569.46,33490.14,33564.50,171.67,179.37
1609728900,33566.92,33619.61,33545.55,33548.23,124.58,181.42
1609728960,33547.11,33567.25,33516.60,33545.53,142.70,183.12
1609729020,33539.21,33553.07,33510.82,33514.52,131.72,178.34
1609729080,33507.82,33558.36,33493.56,33530.01,129.82,177.61
1609729140,33529.23,33535.57,33465.49,33495.19,155.56,175.32
1609729200,33496.94,33531.46,33466.82,33467.30,117.50,167.98
1609729260,33466.28,33482.15,33427.34,33460.03,213.93,171.80
1609729320,33468.72,33494.92,33463.20,33478.92,322.36,178.88
1609729380,33464.22,33495.16,33425.04,33492.83,228.19,179.88
1609729440,33490.33,33534.69,33486.66,33531.06,159.34,181.92
1609729500,33530.17,33533.08,33478.19,33504.66,112.22,177.06
1609729560,33505.11,33519.32,33478.12,33495.95,98.44,166.39
1609729620,33499.65,33522.10,33492.85,33505.70,105.59,154.77
1609729680,33493.13,33496.87,33418.54,33461.24,100.66,150.46
1609729740,33458.09,33462.71,33432.27,33448.42,134.18,151.08
1609729800,33451.58,33458.14,33435.70,33440.53,109.55,149.53
1609729860,33438.14,33489.94,33434.74,33489.39,103.42,149.06
1609729920,33488.39,33489.08,33435.91,33439.83,248.04,153.92
1609729980,33444.73,33451.46,33402.50,33441.49,145.79,152.76
1609730040,33441.13,33443.19,33419.80,33433.16,75.41,147.95
1609730100,33436.40,33458.32,33418.73,33424.59,85.21,145.98
1609730160,33425.79,33426.59,33399.72,33400.01,65.40,142.12
1609730220,33399.15,33472.24,33396.43,33464.20,67.91,138.93
1609730280,33465.40,33468.16,33421.97,33425.84,64.69,135.67
1609730340,33428.52,33454.63,33407.73,33415.19,94.38,132.61
1609730400,33418.64,33456.15,33406.43,33434.49,130.90,133.28
1609730460,33425.76,33451.89,33417.80,33445.59,96.77,127.42
1609730520,33447.76,33477.02,33445.85,33458.14,96.03,116.11
1609730580,33459.39,33468.86,33421.80,33435.20,105.37,109.97
1609730640,33436.88,33512.79,33429.65,33480.10,122.71,108.13
1609730700,33482.60,33490.94,33424.83,33430.41,144.69,109.76
1609730760,33435.34,33476.74,33387.48,33390.88,150.30,112.35
1609730820,33395.23,33413.98,33355.30,33379.42,97.69,111.96
1609730880,33380.98,33426.39,33377.65,33395.20,125.11,113.18
1609730940,33388.77,33391.58,33344.72,33346.76,141.73,113.55
1609731000,33345.90,33361.93,33315.37,33325.80,106.07,113.38
1609731060,33327.72,33349.85,33312.37,33335.59,93.23,112.87
1609731120,33336.34,33344.90,33309.82,33340.81,76.01,104.27
1609731180,33345.61,33352.74,33320.84,33328.93,94.02,101.68
1609731240,33332.88,33365.05,33326.67,33350.51,113.67,103.59
1609731300,33353.26,33358.34,33328.92,33344.78,116.78,105.17
1609731360,33348.19,33349.23,33326.79,33332.16,135.92,108.70
1609731420,33330.33,33343.37,33305.44,33341.12,171.61,113.88
1609731480,33344.20,33350.64,33308.89,33311.07,91.14,115.21
1609731540,33315.22,33330.89,33303.33,33325.80,284.31,124.70
1609731600,33330.51,33342.09,33306.87,33317.62,210.76,128.70
1609731660,33318.13,33350.89,33314.59,33344.92,180.58,132.89
1609731720,33342.01,33374.55,33327.15,33370.27,242.15,140.19
1609731780,33374.13,33381.12,33316.63,33320.23,179.36,143.89
1609731840,33323.60,33340.27,33311.59,33313.78,285.33,152.02
1609731900,33310.80,33318.69,33308.67,33313.38,351.74,162.37
1609731960,33315.58,33345.19,33312.03,33323.47,601.55,184.94
1609732020,33315.65,33363.99,33315.29,33352.30,833.97,221.75
1609732080,33350.27,33359.75,33323.93,33352.12,425.61,236.78
1609732140,33347.37,33351.53,33318.35,33335.70,265.61,242.97
1609732200,33342.95,33346.86,33271.73,33272.37,333.56,254.35
1609732260,33271.58,33300.02,33219.78,33293.31,232.88,261.33
1609732320,33291.05,33292.47,33240.07,33252.71,123.50,263.70
1609732380,33254.67,33265.94,33241.03,33258.05,155.84,266.79
1609732440,33261.96,33314.44,33257.54,33312.85,148.30,268.52
1609732500,33312.53,33341.11,33307.68,33322.67,101.46,267.76
1609732560,33319.96,33386.83,33319.26,33380.67,132.73,267.60
1609732620,33382.32,33482.19,33382.32,33477.68,116.66,264.85
1609732680,33473.57,33555.54,33465.73,33546.29,63.89,263.49
1609732740,33546.43,33568.07,33513.75,33565.71,147.85,256.67
1609732800,33564.42,33567.84,33496.80,33550.52,119.09,252.08
1609732860,33552.70,33596.34,33549.18,33564.07,77.57,246.93
1609732920,33562.10,33568.00,33539.19,33546.93,147.46,242.20
1609732980,33543.07,33608.43,33534.25,33581.53,98.74,238.17
1609733040,33585.32,33613.63,33578.49,33605.75,74.77,227.64
1609733100,33604.54,33628.13,33597.16,33615.91,76.33,213.87
1609733160,33615.20,33620.52,33569.71,33569.71,117.45,189.66
1609733220,33566.10,33570.80,33523.78,33560.31,88.00,152.37
1609733280,33557.05,33560.17,33488.59,33504.07,139.28,138.05
1609733340,33497.38,33533.78,33440.48,33524.77,104.47,129.99
1609733400,33526.95,33575.80,33513.65,33520.59,287.00,127.66
1609733460,33518.87,33521.19,33465.92,33477.29,167.51,124.39
1609733520,33476.09,33491.02,33443.89,33488.90,211.81,128.81
1609733580,33492.88,33514.27,33469.24,33491.63,168.23,129.43
1609733640,33490.42,33524.14,33464.22,33509.10,148.98,129.46
1609733700,33508.67,33511.32,33469.08,33476.66,197.78,134.28
1609733760,33477.39,33479.24,33437.87,33451.11,190.17,137.15
1609733820,33459.66,33505.08,33458.54,33496.27,221.60,142.40
1609733880,33498.31,33531.30,33494.41,33511.82,147.22,146.57
1609733940,33509.76,33509.78,33454.02,33464.30,114.81,144.91
1609734000,33464.87,33465.34,33423.87,33429.38,116.34,144.78
1609734060,33429.58,33477.56,33422.69,33429.92,99.18,145.86
1609734120,33429.67,33449.24,33393.74,33395.48,102.38,143.60
1609734180,33393.74,33426.34,33380.91,33389.41,136.51,145.49
1609734240,33389.84,33423.57,33387.32,33394.42,112.69,147.39
1609734300,33394.67,33432.68,33391.85,33427.59,136.35,150.39
1609734360,33431.52,33446.69,33403.75,33407.93,188.91,153.96
1609734420,33407.57,33408.24,33348.62,33370.03,192.34,159.18
1609734480,33363.47,33365.29,33320.29,33341.71,225.44,163.49
1609734540,33339.96,33392.29,33336.25,33363.38,124.77,164.50
1609734600,33362.32,33374.01,33326.43,33331.31,280.16,164.16
1609734660,33327.75,33342.30,33299.31,33303.84,426.07,177.09
1609734720,33306.48,33399.85,33303.07,33399.71,400.07,186.50
1609734780,33400.15,33421.91,33352.38,33374.50,473.99,201.79
1609734840,33374.88,33380.93,33343.94,33359.74,393.64,214.02
1609734900,33357.82,33361.17,33310.48,33328.96,732.24,240.74
1609734960,33334.97,33385.25,33331.01,33370.17,586.61,260.57
1609735020,33364.68,33377.81,33333.76,33335.76,390.20,269.00
1609735080,33340.58,33346.17,33316.87,33325.90,1261.95,324.73
1609735140,33323.33,33351.18,33313.43,33348.70,452.91,341.64
1609735200,33350.97,33357.81,33296.71,33298.96,643.41,367.99
1609735260,33296.88,33299.46,33252.31,33259.70,911.48,408.61
1609735320,33256.56,33264.96,33241.58,33253.06,1493.97,478.19
1609735380,33251.49,33267.06,33237.98,33266.39,887.81,515.75
1609735440,33265.70,33319.49,33265.27,33312.75,697.31,544.98
1609735500,33313.29,33334.41,33253.60,33261.62,567.54,566.54
1609735560,33253.80,33290.74,33246.77,33289.27,524.26,583.31
1609735620,33298.22,33360.97,33296.30,33346.96,364.56,591.92
1609735680,33349.69,33393.96,33343.82,33372.37,340.24,597.66
1609735740,33370.56,33379.59,33337.61,33339.68,441.68,613.51
1609735800,33339.97,33388.29,33339.48,33383.25,565.00,627.75
1609735860,33383.82,33404.66,33379.88,33389.62,404.26,626.66
1609735920,33385.32,33398.44,33363.49,33390.52,473.37,630.32
1609735980,33392.20,33397.29,33375.81,33391.88,510.75,632.16
1609736040,33389.13,33426.69,33385.18,33424.64,268.03,625.88
1609736100,33425.70,33431.36,33375.85,33394.19,227.22,600.63
1609736160,33397.70,33407.17,33335.06,33344.86,205.88,581.59
1609736220,33341.77,33343.41,33306.84,33310.03,201.11,572.14
1609736280,33307.42,33340.29,33288.28,33337.13,161.73,517.13
1609736340,33332.87,33343.56,33297.36,33319.18,238.95,506.43
1609736400,33327.22,33364.57,33301.55,33308.08,255.07,487.01
1609736460,33300.62,33304.63,33257.06,33270.11,386.72,460.77
1609736520,33277.65,33279.65,33170.93,33184.70,375.21,404.84
1609736580,33190.06,33191.87,33148.54,33184.93,207.00,370.79
1609736640,33185.86,33218.54,33172.85,33202.39,142.01,343.03
1609736700,33203.94,33214.97,33184.62,33189.04,181.88,323.75
1609736760,33192.66,33193.33,33149.71,33161.70,223.99,308.73
1609736820,33161.98,33211.95,33157.74,33205.39,368.21,308.92
1609736880,33210.57,33223.88,33169.93,33179.95,499.64,316.88
1609736940,33181.74,33214.39,33178.11,33210.52,264.89,308.05
1609737000,33210.32,33213.30,33169.07,33169.59,262.60,292.93
1609737060,33170.67,33196.01,33170.38,33179.34,352.45,290.33
1609737120,33180.14,33182.26,33131.30,33137.90,482.92,290.81
1609737180,33136.05,33205.95,33117.27,33205.68,253.68,277.96
1609737240,33206.87,33257.57,33203.44,33246.19,653.39,297.23
1609737300,33242.59,33265.98,33237.88,33265.27,3380.37,454.88
1609737360,33267.47,33299.06,33260.08,33288.45,3259.87,607.58
1609737420,33295.84,33299.79,33241.16,33251.67,2947.96,744.93
1609737480,33254.15,33301.80,33252.79,33293.74,1482.95,810.99
1609737540,33297.47,33305.19,33260.11,33299.78,1180.49,858.06
1609737600,33294.00,33297.67,33257.58,33287.04,2110.33,950.83
1609737660,33286.98,33291.85,33261.89,33284.31,1087.77,985.88
1609737720,33283.87,33299.90,33269.87,33284.44,1069.85,1020.61
1609737780,33287.33,33366.62,33283.75,33339.28,1052.77,1062.90
1609737840,33345.52,33365.41,33309.15,33360.85,772.76,1094.44
1609737900,33359.35,33364.70,33333.40,33347.35,974.83,1134.09
1609737960,33348.40,33354.08,33338.11,33347.96,770.58,1161.42
1609738020,33345.48,33361.10,33333.60,33345.62,808.34,1183.42
1609738080,33348.33,33354.95,33302.15,33312.24,598.68,1188.37
1609738140,33314.88,33324.44,33283.38,33305.76,757.45,1213.00
1609738200,33309.21,33366.27,33304.08,33361.74,623.33,1231.04
1609738260,33358.06,33364.72,33291.11,33298.11,615.53,1244.19
1609738320,33303.59,33306.58,33245.81,33256.51,488.33,1244.46
1609738380,33253.21,33254.86,33193.53,33201.38,456.64,1254.61
1609738440,33200.16,33200.48,33105.74,33144.31,704.72,1257.18
1609738500,33133.36,33173.30,33118.06,33160.57,678.49,1122.08
1609738560,33164.12,33166.35,33116.43,33117.51,590.06,988.59
1609738620,33119.89,33123.27,33072.59,33088.41,528.60,867.62
1609738680,33084.17,33105.28,33039.71,33090.31,448.78,815.92
1609738740,33087.39,33099.72,33049.28,33094.06,436.69,778.73
1609738800,33090.95,33147.11,33090.04,33133.38,395.35,692.98
1609738860,33132.69,33140.25,33088.04,33096.65,389.74,658.08
1609738920,33102.18,33135.65,33093.26,33109.89,290.83,619.12
1609738980,33113.34,33133.05,33079.05,33080.71,247.54,578.86
1609739040,33080.69,33112.02,33069.11,33106.95,225.07,551.48
1609739100,33109.70,33132.14,33106.57,33130.51,425.99,524.04
1609739160,33133.47,33161.15,33125.42,33131.73,495.18,510.27
1609739220,33130.00,33139.89,33108.24,33123.35,936.50,516.67
1609739280,33123.23,33126.44,33086.03,33102.08,624.42,517.96
1609739340,33100.55,33101.26,33024.20,33029.37,660.46,513.11
1609739400,33027.72,33033.44,32946.76,32975.23,566.96,510.29
1609739460,32973.47,33010.55,32957.87,32970.22,650.55,512.04
1609739520,32971.41,33017.50,32967.44,33014.56,410.27,508.14
1609739580,33018.14,33078.27,33015.40,33067.89,506.05,510.61
1609739640,33067.58,33068.37,33003.55,33056.66,335.48,492.15
1609739700,33057.15,33067.83,33045.38,33051.48,204.05,468.43
1609739760,33050.51,33050.78,33009.66,33013.41,250.25,451.44
1609739820,33009.93,33010.10,32888.19,32922.46,254.26,437.72
1609739880,32921.99,32946.75,32896.71,32942.12,341.18,432.34
1609739940,32935.67,32936.20,32876.07,32881.54,379.95,429.50
1609740000,32887.61,32943.12,32884.16,32942.09,300.07,424.74
1609740060,32949.68,33027.48,32948.76,33017.29,257.42,418.12
1609740120,33015.72,33023.87,32952.80,32964.86,234.13,415.29
1609740180,32969.59,32993.03,32957.25,32975.73,284.38,417.13
1609740240,32977.35,32979.99,32941.77,32952.09,288.01,420.28
1609740300,32953.43,32960.94,32916.74,32923.68,200.07,408.98
1609740360,32918.82,33016.09,32908.78,33015.07,190.20,393.73
1609740420,33015.81,33059.00,33014.57,33058.90,436.17,368.72
1609740480,33059.60,33091.97,33051.57,33071.13,274.86,351.24
1609740540,33064.11,33076.66,33048.62,33055.42,257.65,331.10
1609740600,33055.59,33093.19,33050.76,33085.51,397.94,322.65
1609740660,33088.04,33148.18,33087.12,33113.82,768.45,328.54
1609740720,33114.86,33125.27,33082.29,33100.69,713.11,343.68
1609740780,33100.12,33133.39,33092.55,33122.47,749.29,355.85
